File Path,Line Number,Function Call
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/else/Chick-Counting/detect/export.py,146,"y = tf_model.predict(im, tf_nms, agnostic_nms, topk_per_class, topk_all, iou_thres, conf_thres)"
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/else/Chick-Counting/detect/export.py,148,"outputs = tf_model.predict(inputs, tf_nms, agnostic_nms, topk_per_class, topk_all, iou_thres, conf_thres)"
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/else/Chick-Counting/detect/utils/augmentations.py,43,"new = self.transform(image=im, bboxes=labels[:, 1:], class_labels=labels[:, 0])  # transformed"
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/else/Chick-Counting/detect/models/tf.py,439,y = tf_model.predict(im)  # inference
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/else/Chick-Counting/detect/models/tf.py,443,"keras_model = keras.Model(inputs=im, outputs=tf_model.predict(im))"
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/else/招商银行2021FinTech/lgb_day_timeSeries.py,117,first_pred = self.model.predict(test_x)#test_matrix
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/else/招商银行2021FinTech/lgb_day_timeSeries.py,133,pred = self.model.predict(test_x)#test_matrix
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/else/招商银行2021FinTech/lgb_day_timeSeries.py,144,cur_pred=self.predict(pre_pred)
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/else/招商银行2021FinTech/lgb_day_timeSeries.py,159,lgb_test=lgb_time_A.fit()
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/else/招商银行2021FinTech/lgb_day_timeSeries.py,170,lgb_test=lgb_time_B.fit()
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/else/招商银行2021FinTech/lgb_half_hour_LB_0.262.py,77,"pre = model.predict(te_x, num_iteration=model.best_iteration)#"
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/else/招商银行2021FinTech/lgb_half_hour_LB_0.262.py,78,"pred = model.predict(test_x, num_iteration=model.best_iteration)#"
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/else/招商银行2021FinTech/lgb_day_LB_0.117.py,95,"pre = model.predict(te_x, num_iteration=model.best_iteration)#"
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/else/招商银行2021FinTech/lgb_day_LB_0.117.py,96,"pred = model.predict(test_x, num_iteration=model.best_iteration)#"
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/else/招商银行2021FinTech/lgb_half_hour_timeSeries.py,131,first_pred = self.model.predict(test_x)#test_matrix
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/else/招商银行2021FinTech/lgb_half_hour_timeSeries.py,149,pred = self.model.predict(test_x)#test_matrix
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/else/招商银行2021FinTech/lgb_half_hour_timeSeries.py,160,cur_pred=self.predict(pre_pred)
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/else/招商银行2021FinTech/lgb_half_hour_timeSeries.py,177,lgb_test=lgb_time_A.fit()
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/else/招商银行2021FinTech/lgb_half_hour_timeSeries.py,188,lgb_test=lgb_time_B.fit()
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/else/swin_unet_code_local/datasets/RSCDataset.py,66,"transformed = self.transform(image=image, mask=mask)"
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/else/swin_unet_code_local/datasets/dataset_synapse.py,73,sample = self.transform(sample)
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/else/satellite_image_segmentation/swin_unet_code/datasets/RSCDataset.py,77,"transformed = self.transform(image=image, mask=mask)"
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/else/satellite_image_segmentation/swin_unet_code/datasets/dataset_synapse.py,73,sample = self.transform(sample)
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/else/天马杯--AI+z智能质检/code/datasets/tianma_cup/bayes.py,109,pred = model.predict(x_val)
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/else/天马杯--AI+z智能质检/code/datasets/tianma_cup/lgb.py,87,val_pred = gbm.predict(x_val)
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/else/天马杯--AI+z智能质检/code/datasets/tianma_cup/lgb.py,95,pred += gbm.predict(test_x)/5
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/else/天马杯--AI+z智能质检/code/datasets/tianma_cup/lgbm.py,88,val_pred = gbm.predict(x_val)
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/else/天马杯--AI+z智能质检/code/datasets/tianma_cup/lgbm.py,96,pred += gbm.predict(test_x)
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/else/天马杯--AI+z智能质检/code/scripts/run_bayesopt.py,107,pred = model.predict(x_val)
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/else/天马杯--AI+z智能质检/code/scripts/run_lgb.py,63,test_pred = model.predict(test_features)
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/else/data_lake/car/predict.py,33,img = self.transform(image=np.array(img))['image']
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/else/data_lake/person/predict.py,33,img = self.transform(image=np.array(img))['image']
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/dc/公积金贷款逾期预测/get_frts.py,57,le.fit(list(df[frt].values))
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/dc/公积金贷款逾期预测/get_frts.py,58,df[frt] = le.transform(list(df[frt].values))
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/dc/公积金贷款逾期预测/get_frts.py,125,"df['{}_{}_count'.format(f1, f2)] = df.groupby([f1, f2])['id'].transform('count')"
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/dc/公积金贷款逾期预测/get_frts.py,137,"df['{}_{}_{}'.format(f1, f2, stat)] = g[f2].transform(stat)"
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/dc/公积金贷款逾期预测/get_frts.py,158,"df['{}_{}_{}'.format(f1, f2, stat)] = g[f2].transform(stat)"
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/dc/公积金贷款逾期预测/lgb.py,62,"pre = model.predict(te_x, num_iteration=model.best_iteration)#(8000,)"
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/dc/公积金贷款逾期预测/lgb.py,63,"pred = model.predict(test_x, num_iteration=model.best_iteration)#(15000,)"
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/dc/one-city编程大赛/fastText/fastText.py,127,labels_test = label_encoder.fit_transform(labels_test)
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/dc/one-city编程大赛/fastText/fastText.py,128,predits = list(zip(*(model.predict(texts_test)[0])))[0]
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/dc/one-city编程大赛/fastText/fastText.py,129,predits = label_encoder.transform(predits)
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/dc/one-city编程大赛/fastText/fastText.py,160,vote1 = int(model1.predict(out_str)[0][0].split('_')[-1])
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/dc/one-city编程大赛/fastText/fastText.py,161,vote2 = int(model2.predict(out_str)[0][0].split('_')[-1])
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/dc/one-city编程大赛/fastText/fastText.py,162,vote3 = int(model3.predict(out_str)[0][0].split('_')[-1])
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/dc/one-city编程大赛/fastText/fastText.py,163,vote4 = int(model4.predict(out_str)[0][0].split('_')[-1])
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/dc/one-city编程大赛/fastText/fastText.py,164,vote5 = int(model5.predict(out_str)[0][0].split('_')[-1])
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/tianchi/天池-智慧海洋/单模testB0.874.py,158,"rlf.fit(x_train,y_train)"
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/tianchi/天池-智慧海洋/单模testB0.874.py,160,rlf_pre=rlf.predict(test_data)
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/tianchi/天池-智慧海洋/单模testB0.874.py,162,"#print(f1_score(y_test,rlf.predict(x_test),average='macro'))#打印每一折的验证准确率"
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/tianchi/2022-AI_challenger/gen_dataset_fgsm.py,48,image = self.transform(image)
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/tianchi/2022-AI_challenger/train.py,44,image = self.transform(image)
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/tianchi/2022CVPR-petBiometricChalenge/dataset_concat.py,61,#image_A = self.transform(image=image_A)['image']
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/tianchi/2022CVPR-petBiometricChalenge/dataset_concat.py,62,#image_B = self.transform(image=image_B)['image']
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/tianchi/2022CVPR-petBiometricChalenge/dataset_concat.py,63,image=self.transform(image=image)['image']
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/tianchi/2022CVPR-petBiometricChalenge/dataset_triplet.py,67,image_A = self.transform(image=image_A)['image']
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/tianchi/2022CVPR-petBiometricChalenge/dataset_triplet.py,68,image_B = self.transform(image=image_B)['image']
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/tianchi/2022CVPR-petBiometricChalenge/dataset_triplet.py,70,image_C = self.transform(image=image_C)['image']
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/tianchi/2022CVPR-petBiometricChalenge/infer_triplet.py,43,imgA = self.transform(image=np.array(imgA))['image']
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/tianchi/2022CVPR-petBiometricChalenge/infer_triplet.py,44,imgB = self.transform(image=np.array(imgB))['image']
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/tianchi/2022CVPR-petBiometricChalenge/dataset_siamese.py,92,image_A = self.transform(image=image_A)['image']
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/tianchi/2022CVPR-petBiometricChalenge/dataset_siamese.py,93,image_B = self.transform(image=image_B)['image']
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/tianchi/ImageForgeryLocationChallenge/dataset/RSCDataset.py,77,"transformed = self.transform(image=image, mask=mask)"
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/tianchi/2021全国数字生态创新大赛-高分辨率遥感影像分割/dataset/RSCDataset.py,58,"transformed = self.transform(image=image, mask=mask)"
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/tianchi/CVPR2021-PIC-Challenge/dataset.py,69,augmented = self.transform(image=image_left)
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/tianchi/CVPR2021-PIC-Challenge/dataset.py,71,augmented = self.transform(image=image_mid)
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/tianchi/CVPR2021-PIC-Challenge/dataset.py,73,augmented = self.transform(image=image_right)
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/tianchi/CVPR2021-PIC-Challenge/infer.py,39,augmented = self.transform(image=image_left)
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/tianchi/CVPR2021-PIC-Challenge/infer.py,41,augmented = self.transform(image=image_mid)
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/tianchi/CVPR2021-PIC-Challenge/infer.py,43,augmented = self.transform(image=image_right)
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/tianchi/CVPR2021-PIC-Challenge/qyl/centerface.py,16,"self.img_h_new, self.img_w_new, self.scale_h, self.scale_w = self.transform(height, width)"
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/tianchi/高德地图/Xception_Lgb_roundB.py,252,"xlf.fit(x_train, y_train)"
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/tianchi/高德地图/Xception_Lgb_roundB.py,253,pred_xgb = xlf.predict(x_test)
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/tianchi/高德地图/Xception_Lgb_roundB.py,256,"llf.fit(x_train, y_train)"
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/tianchi/高德地图/Xception_Lgb_roundB.py,257,pred_llf = llf.predict(x_test)
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/tianchi/高德地图/Xception_Lgb_roundB.py,260,"clf.fit(x_train, y_train)"
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/tianchi/高德地图/Xception_Lgb_roundB.py,261,pred_cab = clf.predict(x_test)
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/tianchi/高德地图/mmdetectionForGaode/1019_infer.py,516,"llf.fit(x_train, y_train)"
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/tianchi/高德地图/mmdetectionForGaode/1019_infer.py,517,pred_lgb = llf.predict(x_test)
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/datafountain/CCF2020-非法集资/utils/get_frt.py,42,tfidf=transformer.fit_transform(vectorizer.fit_transform(corpus))#第一个fit_transform是计算tf-idf，第二个fit_transform是将文本转为词频矩阵
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/datafountain/CCF2020-非法集资/utils/get_frt.py,132,# tfidf=clf_tfidf.fit_transform(base_info['opscope'])
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/datafountain/CCF2020-非法集资/utils/helpers.py,11,"self.clf.fit(x_train, y_train)"
/Users/cba/Desktop/github_datascience_code/download_code/DLLXW_data-science-competition/datafountain/CCF2020-非法集资/utils/helpers.py,14,return self.clf.predict(x)
