File Path,Line Number,Import Statement
/Users/cba/Desktop/github_datascience_code/download_code/PacktPublishing_Building-Data-Science-Applications-with-FastAPI/chapter13/chapter13_dump_joblib.py,2,fetch_20newsgroups
/Users/cba/Desktop/github_datascience_code/download_code/PacktPublishing_Building-Data-Science-Applications-with-FastAPI/chapter13/chapter13_dump_joblib.py,3,TfidfVectorizer
/Users/cba/Desktop/github_datascience_code/download_code/PacktPublishing_Building-Data-Science-Applications-with-FastAPI/chapter13/chapter13_dump_joblib.py,4,MultinomialNB
/Users/cba/Desktop/github_datascience_code/download_code/PacktPublishing_Building-Data-Science-Applications-with-FastAPI/chapter13/chapter13_dump_joblib.py,5,make_pipeline
/Users/cba/Desktop/github_datascience_code/download_code/PacktPublishing_Building-Data-Science-Applications-with-FastAPI/chapter13/chapter13_caching.py,8,Pipeline
/Users/cba/Desktop/github_datascience_code/download_code/PacktPublishing_Building-Data-Science-Applications-with-FastAPI/chapter13/chapter13_load_joblib.py,5,Pipeline
/Users/cba/Desktop/github_datascience_code/download_code/PacktPublishing_Building-Data-Science-Applications-with-FastAPI/chapter12/chapter12_cross_validation.py,1,load_digits
/Users/cba/Desktop/github_datascience_code/download_code/PacktPublishing_Building-Data-Science-Applications-with-FastAPI/chapter12/chapter12_cross_validation.py,2,cross_val_score
/Users/cba/Desktop/github_datascience_code/download_code/PacktPublishing_Building-Data-Science-Applications-with-FastAPI/chapter12/chapter12_cross_validation.py,3,GaussianNB
/Users/cba/Desktop/github_datascience_code/download_code/PacktPublishing_Building-Data-Science-Applications-with-FastAPI/chapter12/chapter12_load_digits.py,1,load_digits
/Users/cba/Desktop/github_datascience_code/download_code/PacktPublishing_Building-Data-Science-Applications-with-FastAPI/chapter12/chapter12_finding_parameters.py,1,load_digits
/Users/cba/Desktop/github_datascience_code/download_code/PacktPublishing_Building-Data-Science-Applications-with-FastAPI/chapter12/chapter12_finding_parameters.py,2,GridSearchCV
/Users/cba/Desktop/github_datascience_code/download_code/PacktPublishing_Building-Data-Science-Applications-with-FastAPI/chapter12/chapter12_finding_parameters.py,3,SVC
/Users/cba/Desktop/github_datascience_code/download_code/PacktPublishing_Building-Data-Science-Applications-with-FastAPI/chapter12/chapter12_fit_predict.py,1,load_digits
/Users/cba/Desktop/github_datascience_code/download_code/PacktPublishing_Building-Data-Science-Applications-with-FastAPI/chapter12/chapter12_fit_predict.py,2,accuracy_score
/Users/cba/Desktop/github_datascience_code/download_code/PacktPublishing_Building-Data-Science-Applications-with-FastAPI/chapter12/chapter12_fit_predict.py,3,train_test_split
/Users/cba/Desktop/github_datascience_code/download_code/PacktPublishing_Building-Data-Science-Applications-with-FastAPI/chapter12/chapter12_fit_predict.py,4,GaussianNB
/Users/cba/Desktop/github_datascience_code/download_code/PacktPublishing_Building-Data-Science-Applications-with-FastAPI/chapter12/chapter12_gaussian_naive_bayes.py,1,load_digits
/Users/cba/Desktop/github_datascience_code/download_code/PacktPublishing_Building-Data-Science-Applications-with-FastAPI/chapter12/chapter12_gaussian_naive_bayes.py,2,train_test_split
/Users/cba/Desktop/github_datascience_code/download_code/PacktPublishing_Building-Data-Science-Applications-with-FastAPI/chapter12/chapter12_gaussian_naive_bayes.py,3,GaussianNB
/Users/cba/Desktop/github_datascience_code/download_code/PacktPublishing_Building-Data-Science-Applications-with-FastAPI/chapter12/chapter12_pipelines.py,2,fetch_20newsgroups
/Users/cba/Desktop/github_datascience_code/download_code/PacktPublishing_Building-Data-Science-Applications-with-FastAPI/chapter12/chapter12_pipelines.py,3,TfidfVectorizer
/Users/cba/Desktop/github_datascience_code/download_code/PacktPublishing_Building-Data-Science-Applications-with-FastAPI/chapter12/chapter12_pipelines.py,4,confusion_matrix
/Users/cba/Desktop/github_datascience_code/download_code/PacktPublishing_Building-Data-Science-Applications-with-FastAPI/chapter12/chapter12_pipelines.py,5,MultinomialNB
/Users/cba/Desktop/github_datascience_code/download_code/PacktPublishing_Building-Data-Science-Applications-with-FastAPI/chapter12/chapter12_pipelines.py,6,make_pipeline
/Users/cba/Desktop/github_datascience_code/download_code/PacktPublishing_Building-Data-Science-Applications-with-FastAPI/chapter12/chapter12_svm.py,1,load_digits
/Users/cba/Desktop/github_datascience_code/download_code/PacktPublishing_Building-Data-Science-Applications-with-FastAPI/chapter12/chapter12_svm.py,2,cross_val_score
/Users/cba/Desktop/github_datascience_code/download_code/PacktPublishing_Building-Data-Science-Applications-with-FastAPI/chapter12/chapter12_svm.py,3,SVC
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2018-july/4.life cycle stages/5.live-webservice.py,1,joblib
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2018-july/4.life cycle stages/4.live-service.py,1,joblib
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2018-july/4.life cycle stages/2.model persistence.py,4,joblib
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2018-july/15.clustering/clustering-hierarchical.py,3,make_blobs
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2018-july/15.clustering/clustering-kmeans1.py,3,make_blobs
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2018-july/15.clustering/clustering-kmeans2.py,1,make_blobs
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2018-july/15.clustering/clustering-kmeans2.py,2,KMeans
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2018-july/15.clustering/clustering-kmeans2.py,3,silhouette_score
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2018-july/16.outlier-detection/outlier-detection.py,3,IsolationForest
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2018-july/13.classification-imbalanced/roc-curve-multi class.py,1,make_classification
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2018-july/13.classification-imbalanced/roc-curve-multi class.py,2,train_test_split
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2018-july/13.classification-imbalanced/roc-curve-multi class.py,3,auc
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2018-july/13.classification-imbalanced/roc-curve-multi class.py,5,KNeighborsClassifier
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2018-july/13.classification-imbalanced/roc-curve-multi class.py,7,label_binarize
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2018-july/13.classification-imbalanced/roc_curve-binary class.py,1,make_classification
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2018-mar/5.model deployment/model-deploy.py,4,joblib
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2018-mar/5.model deployment/live-service.py,2,joblib
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2018-mar/17.outlier detection/outlier-detection.py,4,IsolationForest
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2018-mar/17.outlier detection/outlier-detection.py,5,GridSearchCV
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2018-mar/13.imbalanced classification/roc1.py,2,make_classification
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2018-mar/13.imbalanced classification/roc1.py,3,train_test_split
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2018-mar/13.imbalanced classification/roc1.py,4,auc
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2018-mar/13.imbalanced classification/roc1.py,6,KNeighborsClassifier
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2018-mar/13.imbalanced classification/roc2.py,1,make_classification
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2018-mar/13.imbalanced classification/roc2.py,2,train_test_split
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2018-mar/13.imbalanced classification/roc2.py,3,auc
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2018-mar/13.imbalanced classification/roc2.py,5,KNeighborsClassifier
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2018-mar/13.imbalanced classification/roc2.py,6,LogisticRegression
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2018-mar/13.imbalanced classification/roc3.py,1,make_classification
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2018-mar/13.imbalanced classification/roc3.py,2,train_test_split
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2018-mar/13.imbalanced classification/roc3.py,3,auc
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2018-mar/13.imbalanced classification/roc3.py,5,KNeighborsClassifier
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2018-mar/13.imbalanced classification/roc3.py,7,label_binarize
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2018-mar/16.clustering/clustering-hierarchical.py,3,make_blobs
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2018-mar/16.clustering/clustering-kmeans1.py,3,make_blobs
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2018-mar/16.clustering/clustering-kmeans2.py,1,make_blobs
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2018-mar/16.clustering/clustering-kmeans2.py,2,KMeans
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2018-mar/16.clustering/clustering-kmeans2.py,3,silhouette_score
"/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2018-mar/6.kaggle-classification/kaggle-VI(pr, fe, fi, rf).py",9,joblib
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2017-may/18.clustering/cluster-selection.py,1,make_blobs
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2017-may/18.clustering/cluster-selection.py,2,KMeans
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2017-may/18.clustering/cluster-selection.py,3,silhouette_score
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2017-may/18.clustering/clustering-kmeans.py,3,make_blobs
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2017-may/6.model deployment/model-export .py,5,joblib
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2017-may/6.model deployment/prediction-service.py,3,joblib
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2017-may/19.outlier-detection/outlier-detection.py,4,IsolationForest
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2017-may/19.outlier-detection/outlier-detection.py,5,GridSearchCV
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2017-may/11.classification algorithms/ensemble learning/stacking.py,3,KFold
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2019-jan/13.outlier detection/2.outlier detection with ground truth labels.py,10,train_test_split
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2019-jan/13.outlier detection/2.outlier detection with ground truth labels.py,12,PolynomialFeatures
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2019-jan/13.outlier detection/1.outlier detection without ground truth labels.py,10,train_test_split
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2019-jan/13.outlier detection/1.outlier detection without ground truth labels.py,12,PolynomialFeatures
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2019-jan/14.outlier detection(kaggle challenge)/1.credit card fraud outliers.py,11,train_test_split
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2019-jan/14.outlier detection(kaggle challenge)/1.credit card fraud outliers.py,13,PolynomialFeatures
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2019-jan/7.classification/5.logistic regression classification.py,10,train_test_split
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2019-jan/7.classification/1.decision tree classification.py,10,train_test_split
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2019-jan/7.classification/4.boosted ensemble classification.py,10,train_test_split
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2019-jan/7.classification/3.bagged ensemble classification.py,10,train_test_split
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2019-jan/7.classification/8.kernel svm and kernel logistic regression.py,11,train_test_split
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2019-jan/7.classification/6.need of feature transformation.py,11,train_test_split
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2019-jan/7.classification/6.need of feature transformation.py,13,PolynomialFeatures
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2019-jan/7.classification/7.feature transformation classification.py,11,train_test_split
/Users/cba/Desktop/github_datascience_code/download_code/algorithmica-repository_datascience/2019-jan/7.classification/7.feature transformation classification.py,13,PolynomialFeatures
